Iteration,Average Accuracy
306.0,50.57808853658537
307.0,50.16258926829268
308.0,49.57171682926829
309.0,49.67767975609756
310.0,49.58238000000001
311.0,49.76319926829268
312.0,49.42647195121952
313.0,49.46676268292683
314.0,50.66816121951219
315.0,50.24239926829268
316.0,49.274931951219514
317.0,50.315692195121954
318.0,49.54954536585366
319.0,49.797997073170734
320.0,49.45108097560976
321.0,49.946625121951215
322.0,50.65087658536585
323.0,50.091319999999996
324.0,50.05511829268293
325.0,50.95993829268293
326.0,50.38516219512196
327.0,50.69402317073169
328.0,49.895737804878046
329.0,50.8171056097561
330.0,50.94068926829269
331.0,50.2623356097561
332.0,50.57197268292683
333.0,50.473901463414634
334.0,50.07787024390244
335.0,50.25482804878048
336.0,50.36878146341463
337.0,49.564978780487806
338.0,49.29941804878049
339.0,50.482903658536586
340.0,48.97274731707317
341.0,50.56890341463415
342.0,50.231938292682926
343.0,50.45154463414634
344.0,49.692888780487806
345.0,50.66263048780488
346.0,49.97219780487805
347.0,49.94667414634146
348.0,49.61853195121951
349.0,50.41130292682927
350.0,49.86684146341463
351.0,50.4986768292683
352.0,49.73943585365854
353.0,50.80817463414635
354.0,49.477349268292684
355.0,50.307856585365855
356.0,49.86177073170732
357.0,49.87705390243902
358.0,49.300732439024394
359.0,49.53382512195122
360.0,50.0497187804878
361.0,49.55076804878048
362.0,49.46411414634146
363.0,50.624345853658546
364.0,50.16341146341463
365.0,49.57465195121951
366.0,51.420493658536586
367.0,49.387607804878044
368.0,49.83185975609756
369.0,49.48878926829268
370.0,50.045355853658535
371.0,49.52188609756098
372.0,49.61448512195122
373.0,49.52802341463415
374.0,50.20956048780488
375.0,49.96705560975609
376.0,49.857683414634145
377.0,49.36202243902439
378.0,49.887554390243906
379.0,49.28250878048781
380.0,49.887802926829266
381.0,49.68630024390244
382.0,49.03555585365854
383.0,50.35653658536585
384.0,49.42042853658537
385.0,50.91352268292683
386.0,50.17185341463415
387.0,50.16941097560974
388.0,49.95545804878048
389.0,49.22947292682927
390.0,50.428361463414625
391.0,49.56386658536585
392.0,51.04274634146341
393.0,49.7470643902439
394.0,49.69796609756098
395.0,49.58248146341463
396.0,49.79624585365853
397.0,49.20666317073171
398.0,50.07656243902439
399.0,51.09701487804879
400.0,50.146037804878056
401.0,50.13786243902439
402.0,50.15917878048781
403.0,49.28163707317073
404.0,50.67814512195122
405.0,49.31067487804878
406.0,49.635226097560974
407.0,49.69072634146342
408.0,50.238741707317075
409.0,49.022779512195115
410.0,49.19660365853659
411.0,50.117133170731705
412.0,49.905766829268295
413.0,50.216330731707316
414.0,50.28966634146342
415.0,49.99150073170732
416.0,49.98221829268293
417.0,49.85390682926829
418.0,51.1675575609756
419.0,50.04356097560976
420.0,49.38537243902439
421.0,49.90850463414635
422.0,49.7390256097561
423.0,49.44827951219512
424.0,49.25063634146342
425.0,50.2203712195122
426.0,50.37292512195122
427.0,49.21115926829268
428.0,50.21622170731707
429.0,50.22355829268293
430.0,49.652067317073175
431.0,49.79759024390244
432.0,50.28418024390244
433.0,50.68253365853659
434.0,50.738051219512194
435.0,49.875102926829264
436.0,50.2638131707317
437.0,49.76986268292683
438.0,50.19979146341463
439.0,49.300802195121946
440.0,50.00425
441.0,49.77888292682927
442.0,50.694710731707325
443.0,50.24354219512195
444.0,49.73383902439024
445.0,51.09065195121951
446.0,49.643922439024394
447.0,49.77418804878049
448.0,50.179242439024385
449.0,50.224279756097566
450.0,49.478445365853666
451.0,50.97255170731707
452.0,50.384122439024395
453.0,49.33206
454.0,50.093505121951225
455.0,49.72563463414634
456.0,50.237484878048775
457.0,50.66160512195122
458.0,50.80993317073171
459.0,50.473736829268304
460.0,50.11089121951219
461.0,50.450986829268295
462.0,49.86070390243903
463.0,49.99423000000001
464.0,50.64591390243902
465.0,50.06475609756097
466.0,50.147428292682925
467.0,48.828333658536586
468.0,49.89892219512195
469.0,49.61981902439024
470.0,49.82944365853658
471.0,50.68229609756098
472.0,49.27674414634146
473.0,50.35260707317073
474.0,50.18120390243902
475.0,49.731116829268295
476.0,50.794471951219506
477.0,49.96377341463415
478.0,50.006228048780486
479.0,50.23844414634145
480.0,50.45845048780488
481.0,50.57861024390244
482.0,50.065265365853655
483.0,49.63171951219512
484.0,50.31567292682927
485.0,50.08523487804877
486.0,49.68421
487.0,50.20324048780488
488.0,49.36788170731707
489.0,50.12775365853659
490.0,50.0105943902439
491.0,49.84343902439024
492.0,49.791356585365854
493.0,49.66512487804877
494.0,49.96009756097561
495.0,49.713296585365846
496.0,49.268208048780494
497.0,49.41053414634146
498.0,50.115969024390246
499.0,50.825699756097556
500.0,50.49322414634146
501.0,50.764666097560976
502.0,50.95679243902439
503.0,50.22184731707316
504.0,49.80234609756098
505.0,50.18366804878048
506.0,50.25335317073171
507.0,49.5409287804878
508.0,50.17526243902439
509.0,48.626963902439016
510.0,49.3155443902439
511.0,49.82111780487805
512.0,49.98177414634146
513.0,50.08966317073171
514.0,49.38810951219513
515.0,49.249062926829275
516.0,50.37550195121951
517.0,50.28193341463415
518.0,49.86125341463415
519.0,50.602920975609756
520.0,49.91642219512195
521.0,49.130553658536584
522.0,50.51662853658536
523.0,50.31469902439024
524.0,49.893579756097566
525.0,50.35127878048781
526.0,49.951546585365854
527.0,50.492132439024395
528.0,50.06595634146341
529.0,50.492531219512195
530.0,50.3792112195122
531.0,49.53675780487805
532.0,49.810423414634144
533.0,50.142974634146334
534.0,51.168411219512194
535.0,49.943961951219514
536.0,50.02504048780488
537.0,48.95172073170732
538.0,49.390673414634136
539.0,49.51727731707317
540.0,49.24572243902439
541.0,49.920077560975606
542.0,50.36763268292683
543.0,50.623307560975604
544.0,50.15203
545.0,50.5805556097561
546.0,50.70761365853658
547.0,50.097810243902444
548.0,48.99665731707317
549.0,50.14313804878049
550.0,50.62538121951219
551.0,49.79992195121952
552.0,50.94946170731707
553.0,50.11624658536586
554.0,50.179052195121955
555.0,50.985050487804884
556.0,50.39620390243902
557.0,49.46822219512195
558.0,49.977621219512194
559.0,49.73017024390244
560.0,50.40707658536586
561.0,49.49083585365854
562.0,50.272706097560985
563.0,49.9207543902439
564.0,50.04065902439024
565.0,50.24707219512196
566.0,49.582840731707314
567.0,50.261725121951216
568.0,50.12118024390243
569.0,49.97154390243903
570.0,49.81855365853658
571.0,49.643981219512185
572.0,49.890983658536584
573.0,49.664539268292685
574.0,50.05878512195122
575.0,50.44008682926828
576.0,50.775875121951216
577.0,50.13046073170732
578.0,50.95843390243904
579.0,50.00297390243902
580.0,50.552635609756095
581.0,49.73514024390244
582.0,50.660801463414636
583.0,49.665538048780476
584.0,48.96457292682927
585.0,49.21536926829269
586.0,50.06658682926829
587.0,50.300928536585374
588.0,49.894696341463415
589.0,50.23067731707317
590.0,50.268951951219506
591.0,50.208004146341466
592.0,49.88667487804877
593.0,51.40304902439025
594.0,50.11497073170732
595.0,50.112308292682926
596.0,49.73645756097561
597.0,49.38250707317073
598.0,49.827521707317075
599.0,50.100739999999995
600.0,49.72904707317073
601.0,50.453952439024384
602.0,49.53864682926829
603.0,50.37343195121951
604.0,50.50134341463415
605.0,49.89038219512196
606.0,49.58968804878049
607.0,49.807171951219516
608.0,50.59839195121952
609.0,50.78152999999999
610.0,50.40035926829268
611.0,49.78260414634147
612.0,49.772714390243905
613.0,48.673123414634155
614.0,49.8925487804878
615.0,48.853061951219516
616.0,50.00344707317073
617.0,49.860459268292686
618.0,50.64204365853659
619.0,49.90310243902439
620.0,50.08913780487805
621.0,49.64899756097561
622.0,50.60076365853658
623.0,50.006421951219515
624.0,50.262988292682934
625.0,51.00091682926829
626.0,49.80434146341463
627.0,50.05338219512195
628.0,49.69400585365854
629.0,48.82951804878049
630.0,49.96523487804878
631.0,50.136478536585365
632.0,50.48989195121952
633.0,49.275091707317074
634.0,49.59831243902439
635.0,49.77218756097561
636.0,49.618103170731715
637.0,50.159308780487805
638.0,50.20025902439024
639.0,50.34226024390244
640.0,49.96657268292683
641.0,50.55181073170732
642.0,49.43460024390244
643.0,51.001089024390254
644.0,49.33744829268293
645.0,49.46551146341463
646.0,49.251873170731706
647.0,49.860852682926826
648.0,49.8863256097561
649.0,50.357241463414624
650.0,49.70807024390244
651.0,50.08400146341463
652.0,49.62113048780488
653.0,49.82687
654.0,49.26607341463415
655.0,49.861845609756095
656.0,50.392
657.0,49.62032512195122
658.0,49.42686634146341
659.0,49.05818829268293
660.0,49.320254878048786
661.0,49.92981878048781
662.0,49.80315195121952
663.0,50.52681585365854
664.0,49.533135853658536
665.0,49.36781682926829
666.0,49.40790048780487
667.0,49.7090643902439
668.0,49.3008587804878
669.0,50.316633414634154
670.0,49.834922926829265
671.0,49.42192853658537
672.0,50.06794390243902
673.0,50.175091951219514
674.0,49.72518804878049
675.0,50.10976829268293
676.0,49.19846878048781
677.0,49.76187707317073
678.0,49.962581219512195
679.0,49.95201658536586
680.0,50.49957926829268
681.0,49.547971951219516
682.0,50.11971365853659
683.0,49.40187097560976
684.0,50.07291634146342
685.0,49.13325243902438
686.0,49.87955073170732
687.0,50.12780121951221
688.0,49.76905243902439
689.0,50.311473170731716
690.0,49.478720975609754
691.0,49.87464951219512
692.0,49.36862341463415
693.0,49.125617560975606
694.0,50.224189756097566
695.0,50.00682731707317
696.0,50.24055731707317
697.0,49.671887317073164
698.0,49.69092926829268
699.0,49.52244146341463
700.0,50.21924975609756
701.0,49.62514951219512
702.0,50.20553951219513
703.0,50.02646658536585
704.0,50.1029756097561
705.0,50.44733682926829
706.0,50.168899512195125
707.0,49.73773560975609
708.0,50.2406887804878
709.0,50.30032268292683
710.0,50.6355
711.0,50.84829024390245
712.0,50.029368292682925
713.0,50.07745756097561
714.0,50.14888902439025
715.0,49.979035365853655
716.0,50.428780243902445
717.0,49.30104121951219
718.0,49.48963658536585
719.0,49.7050256097561
720.0,49.79430219512195
721.0,49.83978341463415
722.0,49.71779097560975
723.0,49.72354731707317
724.0,50.00646268292683
725.0,49.60489804878049
726.0,50.40695829268292
727.0,49.73447878048781
728.0,49.92930219512195
729.0,50.70559317073171
730.0,48.85559000000001
731.0,50.64544682926829
732.0,49.19991609756097
733.0,49.91786756097561
734.0,49.24044634146342
735.0,50.58737658536586
736.0,50.44695731707317
737.0,50.337061463414635
738.0,49.992672439024396
739.0,49.72050463414634
740.0,49.97110951219512
741.0,49.56621487804878
742.0,50.36963
743.0,49.564490487804875
744.0,49.627843658536584
745.0,50.801019268292684
746.0,49.33837243902439
747.0,49.90497
748.0,49.91303975609757
749.0,51.11512975609756
750.0,50.24974731707318
751.0,49.02084634146341
752.0,49.83492853658536
753.0,50.48321634146342
754.0,49.133437073170725
755.0,50.028044878048796
756.0,50.15148951219512
757.0,49.73828585365854
758.0,50.02423219512194
759.0,50.035647073170736
760.0,50.077113902439024
761.0,49.6797343902439
762.0,50.04731512195123
763.0,50.99528024390245
764.0,49.95530097560975
765.0,50.21224512195121
766.0,49.35908219512196
767.0,49.59280243902439
768.0,49.71653463414634
769.0,50.49640585365854
770.0,50.253626097560975
771.0,51.26403
772.0,50.60327268292683
773.0,49.8066243902439
774.0,50.565308292682936
775.0,50.5220468292683
776.0,49.41352341463414
777.0,50.0121556097561
778.0,49.82898292682927
779.0,50.54254073170731
780.0,49.09532170731707
781.0,50.16406292682927
782.0,50.54381780487805
783.0,50.536010000000005
784.0,50.501191463414635
785.0,50.2957343902439
786.0,50.7448087804878
787.0,49.3629587804878
788.0,50.070224878048776
789.0,49.43692926829268
790.0,49.97132829268292
791.0,50.0327268292683
792.0,50.59532560975609
793.0,50.498571707317076
794.0,50.409134878048775
795.0,50.179151707317075
796.0,49.370530487804885
797.0,50.08535097560974
798.0,50.82715609756099
799.0,50.34529780487806
800.0,50.297763170731706
801.0,50.061558536585366
802.0,50.38402804878049
803.0,50.278532439024396
804.0,50.1441343902439
805.0,49.69471073170732
806.0,50.58533634146342
807.0,49.36220170731707
808.0,50.31727268292683
809.0,50.42439073170732
810.0,50.47564951219512
811.0,49.61498487804878
812.0,50.59257073170732
813.0,50.62814195121951
814.0,50.4442136585366
815.0,50.632085121951214
816.0,50.654575121951225
817.0,50.22340243902438
818.0,51.26831951219511
819.0,50.440007317073174
820.0,49.70170731707318
821.0,51.02193024390244
822.0,50.59610609756097
823.0,49.40675585365854
824.0,49.14243073170732
825.0,49.30931487804879
826.0,50.457494634146336
827.0,49.839179756097565
828.0,49.09603219512195
829.0,49.768249999999995
830.0,50.48616829268293
831.0,50.086745853658535
832.0,50.76585317073171
833.0,51.343660243902434
834.0,49.50119512195121
835.0,50.37849731707316
836.0,50.66020609756097
837.0,50.46768487804878
838.0,50.465773658536584
839.0,49.87522097560976
840.0,49.75919146341464
841.0,49.60187268292683
842.0,50.29697658536585
843.0,49.78158780487805
844.0,50.55386463414634
845.0,49.589979024390246
846.0,49.85240487804878
847.0,50.60291707317073
848.0,49.83146414634146
849.0,49.96108146341464
850.0,49.98373390243901
851.0,49.92983975609756
852.0,49.508945365853656
853.0,50.57312512195122
854.0,49.88608634146341
855.0,50.710042439024384
856.0,49.26672902439025
857.0,49.81846414634146
858.0,50.293042682926824
859.0,49.05748048780488
860.0,50.234190975609756
861.0,50.03228951219513
862.0,49.7166487804878
863.0,49.021338048780486
864.0,50.02589390243903
865.0,49.992459512195126
866.0,50.05394585365854
867.0,49.48257097560976
868.0,49.97571243902439
869.0,51.111647317073164
870.0,50.32953975609756
871.0,49.27692463414634
872.0,50.68657292682925
873.0,49.654947073170725
874.0,49.742636097560975
875.0,49.64747902439024
876.0,50.41174024390243
877.0,50.0353431707317
878.0,50.609530975609765
879.0,50.519823902439015
880.0,49.692341219512194
881.0,50.05538024390244
882.0,49.39357731707317
883.0,49.99117926829269
884.0,48.92022487804878
885.0,50.36204487804878
886.0,49.99851536585366
887.0,50.16899707317073
888.0,49.95263024390244
889.0,50.305481219512195
890.0,50.1480187804878
891.0,50.13219195121952
892.0,49.43059414634146
893.0,49.43620707317072
894.0,50.73004170731707
895.0,49.46576195121951
896.0,49.619749268292686
897.0,50.3134356097561
898.0,50.4729331707317
899.0,50.21464048780488
900.0,50.825607560975605
901.0,50.82870536585366
902.0,50.44144487804878
903.0,50.14441829268292
904.0,50.217587317073175
905.0,50.15695707317074
906.0,49.91181609756097
907.0,49.63586585365853
908.0,49.79812780487805
909.0,49.49033731707316
910.0,50.941250487804886
911.0,50.083106585365854
912.0,49.756248292682926
913.0,50.16391414634146
914.0,50.560895853658536
915.0,49.51300975609756
916.0,49.48981585365854
917.0,49.862572682926825
918.0,49.23565414634147
919.0,49.90221341463415
920.0,50.39264048780487
921.0,50.09081195121951
922.0,50.14504682926829
923.0,51.160375853658536
924.0,50.42362073170732
925.0,49.73165292682927
926.0,49.52943512195122
927.0,49.23752048780488
928.0,50.454800487804874
929.0,50.00628780487804
930.0,49.70853292682927
931.0,49.422375365853654
932.0,49.940396829268295
933.0,50.9845768292683
934.0,49.68434097560976
935.0,50.18570804878049
936.0,50.06854585365855
937.0,49.87848146341463
938.0,51.25808121951219
939.0,49.366029999999995
940.0,50.3837868292683
941.0,50.746119756097556
942.0,49.80957487804878
943.0,49.99926024390245
944.0,50.32994731707316
945.0,50.864204146341464
946.0,50.417928780487806
947.0,50.131196341463415
948.0,49.89778
949.0,50.19419829268293
950.0,50.50971658536586
951.0,50.983813170731715
952.0,50.61396536585366
953.0,49.786483170731714
954.0,50.079646341463416
955.0,49.74137341463415
956.0,50.22266878048781
957.0,49.954370975609756
958.0,49.843586097560966
959.0,49.88606609756098
960.0,49.728895853658535
961.0,49.678858292682925
962.0,50.933824878048775
963.0,50.37001512195122
964.0,49.719212439024396
965.0,50.78242512195121
966.0,50.98010731707317
967.0,49.73762951219512
968.0,50.230540731707315
969.0,49.5510443902439
970.0,49.30015707317073
971.0,51.002558536585376
972.0,50.42779512195122
973.0,50.57395951219512
974.0,50.12061536585365
975.0,49.82853048780487
976.0,50.37765926829268
977.0,49.97218731707317
978.0,49.81660853658536
979.0,50.435850243902436
980.0,49.16406121951219
981.0,49.48239926829268
982.0,50.02226707317073
983.0,50.15826317073171
984.0,50.249686097560975
985.0,50.43166975609756
986.0,49.66456878048781
987.0,49.65865
988.0,49.19739756097561
989.0,50.02593975609757
990.0,49.4956175609756
991.0,49.17042170731707
992.0,51.31628292682927
993.0,50.15523829268292
994.0,50.02844268292683
995.0,49.443484878048785
996.0,50.02431
997.0,48.74290634146341
998.0,49.56635268292683
999.0,49.294494390243905
