3.341380833422777363e-01,4.000000000000000000e+00,1.387944020850991611e-01,3.000000000000000000e+00,-7.889053891809062399e-03,-1.464455997298755863e-01,-4.037561473335835593e-01,2.027027027027026307e-01,6.756756756756798765e-03,7.500000000000000000e-01,9.053659969581089317e-01,4.000000000000000000e+00,9.387755102040816757e-01,6.000000000000000000e+00,8.000000000000000000e+00,1.400000000000000000e+01,1.794649941269462978e+00,1.543209876543210658e-03,5.250000000000000222e-01,2.000000000000000111e-01,6.441167074594701392e-01,3.436116964863836221e-01
5.164888451909338540e-01,1.200000000000000000e+01,2.592101058296478744e-01,3.000000000000000000e+00,-1.369519023617451862e-02,-6.008591372696920896e-01,-8.554238915377766483e-01,1.283783783783782884e-01,-8.783783783783782884e-02,5.999999999999999778e-01,7.937105314359684805e-01,3.000000000000000000e+00,9.047619047619047672e-01,2.200000000000000000e+01,9.000000000000000000e+00,1.500000000000000000e+01,1.775624082898525025e+00,1.149425287356321823e-02,4.749999999999999778e-01,2.000000000000000111e-01,7.967465665386609386e-01,3.436116964863836221e-01
3.990770018474686931e-01,6.000000000000000000e+00,2.544669279626564085e-01,3.000000000000000000e+00,8.681846769211158318e-03,2.690507059885689500e-01,4.054976974423341041e-02,1.351351351351350871e-01,-6.756756756756754356e-02,5.999999999999999778e-01,8.164621360541142181e-01,3.000000000000000000e+00,9.047619047619047672e-01,2.600000000000000000e+01,9.000000000000000000e+00,2.100000000000000000e+01,1.764862938396870806e+00,9.116131589377726718e-03,3.750000000000000000e-01,4.749999999999999778e-01,7.461101759915639287e-01,3.436116964863836221e-01
3.495100894623878740e-01,5.000000000000000000e+00,1.667168100888079263e-01,3.000000000000000000e+00,3.167623734752126469e-02,1.732624015884525193e-01,1.732624015884525193e-01,-2.702702702702697302e-02,3.783783783783782884e-01,7.500000000000000000e-01,9.148516001457477342e-01,3.000000000000000000e+00,9.659863945578230915e-01,1.300000000000000000e+01,9.000000000000000000e+00,1.900000000000000000e+01,1.834382512059078207e+00,1.157407407407407517e-02,4.749999999999999778e-01,4.000000000000000222e-01,7.035786128119017047e-01,4.172427743048944260e-01
3.581347558264176834e-01,5.000000000000000000e+00,1.575467209197724261e-01,3.000000000000000000e+00,9.171905605525066882e-03,-6.360646223563901636e-01,-4.065498657238209024e-01,6.756756756756754356e-02,2.162162162162162282e-01,7.500000000000000000e-01,8.918892210235125351e-01,3.000000000000000000e+00,9.387755102040816757e-01,1.900000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+01,1.835882843025095523e+00,2.314814814814815987e-03,2.000000000000000111e-01,4.249999999999999889e-01,6.240044107809860074e-01,3.681553890925538530e-01
2.876957027669382327e-01,5.000000000000000000e+00,9.644147055306884209e-02,3.000000000000000000e+00,4.972896717270699520e-03,1.439342948693695945e-01,-8.483580191736417309e-02,8.108108108108114109e-02,1.081081081081081141e-01,1.000000000000000000e+00,1.020123440942399817e+00,2.000000000000000000e+00,9.455782312925170574e-01,1.300000000000000000e+01,9.000000000000000000e+00,1.100000000000000000e+01,1.854925264164771992e+00,5.692072747466333030e-03,6.500000000000000222e-01,2.000000000000000111e-01,5.964730665288962008e-01,4.663301595172348879e-01
2.988106881370376500e-01,6.000000000000000000e+00,1.616559821305898759e-01,3.000000000000000000e+00,4.371501669385260275e-02,3.096256279922648957e-02,-2.852543832305369786e-01,6.756756756756754356e-02,1.554054054054054834e-01,7.500000000000000000e-01,8.680401390197853839e-01,3.000000000000000000e+00,9.115646258503401489e-01,1.300000000000000000e+01,1.000000000000000000e+01,1.400000000000000000e+01,1.809303716103495940e+00,6.172839506172840898e-03,2.000000000000000111e-01,1.749999999999999889e-01,7.787759940143990089e-01,4.172427743048944260e-01
2.368790393112196746e-01,4.000000000000000000e+00,6.505745963235927409e-02,2.000000000000000000e+00,3.969994327506187054e-02,9.428486717401551864e-02,3.791421058509865105e-01,-3.513513513513513153e-01,-2.229729729729730270e-01,1.000000000000000000e+00,1.114051803923215900e+00,1.000000000000000000e+00,9.591836734693877098e-01,7.000000000000000000e+00,1.000000000000000000e+01,1.400000000000000000e+01,1.948073472985288657e+00,6.941552131056504329e-03,3.499999999999999778e-01,1.749999999999999889e-01,4.494897645204753989e-01,6.135923151542564957e-01
3.507195014181340720e-01,5.000000000000000000e+00,1.612828884500612792e-01,3.000000000000000000e+00,3.715789048358517782e-02,-7.967034600592740601e-01,-4.849329266864532695e-02,-1.824324324324324564e-01,-4.256756756756756577e-01,7.500000000000000000e-01,9.602519603974553064e-01,2.000000000000000000e+00,9.727891156462584732e-01,7.000000000000000000e+00,7.000000000000000000e+00,1.100000000000000000e+01,1.867634775631595856e+00,7.458847736625515146e-03,6.999999999999999556e-01,1.499999999999999944e-01,5.452508562216965560e-01,4.663301595172348879e-01
3.259488498158998326e-01,5.000000000000000000e+00,1.122920343116229763e-01,2.000000000000000000e+00,-8.335723266417778207e-03,-4.119609131676327252e-02,1.948134728965509321e-01,2.567567567567567988e-01,5.878378378378379399e-01,1.000000000000000000e+00,1.015899561190914957e+00,2.000000000000000000e+00,9.591836734693877098e-01,8.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.857269183444230309e+00,2.498958767180340865e-03,2.500000000000000000e-01,1.499999999999999944e-01,5.788629369962738913e-01,5.645049299419159228e-01
4.009820963813454098e-01,6.000000000000000000e+00,1.651913116882746668e-01,3.000000000000000000e+00,4.101909274641509992e-03,3.814079482600167825e-01,6.317807329654905324e-01,2.297297297297298257e-01,2.702702702702701743e-01,7.500000000000000000e-01,8.880786292985973773e-01,3.000000000000000000e+00,9.251700680272109123e-01,1.300000000000000000e+01,1.000000000000000000e+01,1.300000000000000000e+01,1.771287672390915668e+00,1.080246913580246854e-02,6.750000000000000444e-01,2.000000000000000111e-01,7.858424572177021838e-01,4.663301595172348879e-01
2.611291267046748632e-01,5.000000000000000000e+00,9.679199860842246927e-02,2.000000000000000000e+00,-7.371787176711318279e-02,-7.589948855058792354e-02,2.389557939716093760e-01,-3.851351351351350871e-01,-4.594594594594594295e-01,1.000000000000000000e+00,1.039376493875179053e+00,2.000000000000000000e+00,9.727891156462584732e-01,1.100000000000000000e+01,8.000000000000000000e+00,1.100000000000000000e+01,1.880096353126113451e+00,2.915451895043731732e-03,6.999999999999999556e-01,2.000000000000000111e-01,5.071251096369102651e-01,5.645049299419159228e-01
2.597112975658836254e-01,4.000000000000000000e+00,1.085876090707458413e-01,2.000000000000000000e+00,-1.219420966987792322e-02,1.515720986565765038e-01,4.116570567290105398e-01,5.405405405405394603e-02,-1.689189189189189699e-01,1.000000000000000000e+00,1.012425826567079135e+00,2.000000000000000000e+00,9.523809523809523281e-01,7.000000000000000000e+00,9.000000000000000000e+00,1.400000000000000000e+01,1.902105386061528458e+00,1.291128696376509996e-02,5.500000000000000444e-01,8.249999999999999556e-01,5.004623092187046041e-01,5.890486225480862092e-01
3.822415950685527641e-01,5.000000000000000000e+00,1.752859086465757554e-01,3.000000000000000000e+00,-3.968922272938865681e-03,2.206125034920383143e-01,4.653771972234874710e-01,1.486486486486486847e-01,0.000000000000000000e+00,7.500000000000000000e-01,8.659482664521300777e-01,3.000000000000000000e+00,9.115646258503401489e-01,1.300000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,1.763811325106646510e+00,5.915637860082304487e-03,5.749999999999999556e-01,2.000000000000000111e-01,7.456143186694073055e-01,4.172427743048944260e-01
3.951826186710732935e-01,5.000000000000000000e+00,1.930936488270244833e-01,3.000000000000000000e+00,1.043429354089432833e-02,-7.397277682232816787e-01,-6.770985823685915506e-02,3.648648648648649129e-01,1.216216216216217116e-01,7.500000000000000000e-01,9.164168916633147477e-01,2.000000000000000000e+00,9.455782312925170574e-01,1.700000000000000000e+01,1.600000000000000000e+01,1.300000000000000000e+01,1.820589380886223907e+00,7.458847736625513411e-03,6.999999999999999556e-01,1.499999999999999944e-01,6.573939121569973842e-01,4.172427743048944260e-01
3.718258364947238381e-01,5.000000000000000000e+00,1.764383746718388712e-01,3.000000000000000000e+00,-3.492890201368538828e-03,3.530962618404758224e-01,1.516977347519294916e-01,-8.783783783783782884e-02,-2.500000000000000000e-01,7.500000000000000000e-01,9.478400927129019271e-01,2.000000000000000000e+00,9.591836734693877098e-01,6.000000000000000000e+00,1.200000000000000000e+01,2.000000000000000000e+01,1.819629331339696066e+00,4.372427983539094697e-03,6.250000000000000000e-01,1.499999999999999944e-01,6.175836909130500985e-01,4.172427743048944260e-01
4.070002012879814779e-01,5.000000000000000000e+00,1.166256833147548688e-01,3.000000000000000000e+00,2.683047441929911972e-03,-3.797418531438712108e-02,2.252289618153098250e-01,-2.229729729729730270e-01,-2.837837837837837718e-01,7.500000000000000000e-01,9.490842540061547039e-01,2.000000000000000000e+00,9.319727891156462940e-01,1.400000000000000000e+01,7.000000000000000000e+00,1.400000000000000000e+01,1.851674412398404357e+00,7.458847736625515146e-03,1.499999999999999944e-01,3.250000000000000111e-01,7.079031050827211402e-01,4.663301595172348879e-01
2.947592828170723656e-01,4.000000000000000000e+00,7.127843425473295857e-02,2.000000000000000000e+00,-3.177316708874047824e-02,5.938765426096386246e-01,8.324370687271929192e-01,1.283783783783782884e-01,3.243243243243243423e-01,6.666666666666666297e-01,1.030928436047210406e+00,2.000000000000000000e+00,9.523809523809523281e-01,6.000000000000000000e+00,6.000000000000000000e+00,1.900000000000000000e+01,1.904809721733904837e+00,7.913369429404413027e-03,2.500000000000000000e-01,6.750000000000000444e-01,4.854636564260916831e-01,6.381360077604267822e-01
5.560016659063491407e-01,7.000000000000000000e+00,2.399543774458468559e-01,3.000000000000000000e+00,2.950513467592022140e-02,-4.762786878233026266e-01,-7.059836348168345710e-01,8.108108108108114109e-02,6.756756756756754356e-02,7.500000000000000000e-01,8.044941523851260046e-01,3.000000000000000000e+00,8.843537414965986221e-01,2.100000000000000000e+01,1.000000000000000000e+01,1.100000000000000000e+01,1.764405530551890866e+00,2.057613168724280878e-03,2.999999999999999889e-01,1.749999999999999889e-01,8.225248286412112364e-01,3.926990816987241395e-01
3.052058251550872070e-01,5.000000000000000000e+00,1.117019803091749697e-01,3.000000000000000000e+00,-1.618195848252618196e-02,3.857071882462053125e-01,1.455861800790442251e-01,-1.554054054054053724e-01,-2.297297297297297147e-01,1.000000000000000000e+00,9.832746952984557920e-01,2.000000000000000000e+00,9.183673469387755306e-01,7.000000000000000000e+00,8.000000000000000000e+00,1.800000000000000000e+01,1.854696711355231509e+00,8.746355685131197363e-03,3.499999999999999778e-01,1.499999999999999944e-01,5.295266606426732858e-01,5.890486225480862092e-01
3.933162018806619087e-01,5.000000000000000000e+00,1.639996265514500617e-01,3.000000000000000000e+00,-6.125443040424493127e-03,-1.078528703708755421e-01,1.361051901998543423e-01,-3.581081081081081141e-01,-2.432432432432432012e-01,7.500000000000000000e-01,9.340072325714630086e-01,2.000000000000000000e+00,9.727891156462584732e-01,7.000000000000000000e+00,1.000000000000000000e+01,1.400000000000000000e+01,1.837323082539210617e+00,1.543209876543210658e-03,3.499999999999999778e-01,5.000000000000000000e-01,6.598956042876289452e-01,5.154175447295754608e-01
2.499165165113327591e-01,5.000000000000000000e+00,1.219308050075669780e-01,3.000000000000000000e+00,-1.672104601094724988e-03,8.641275795560443562e-02,-2.013073512611349702e-01,2.162162162162162282e-01,4.054054054054057055e-02,7.500000000000000000e-01,9.686783401575310704e-01,2.000000000000000000e+00,9.455782312925170574e-01,7.000000000000000000e+00,9.000000000000000000e+00,1.700000000000000000e+01,1.864428787839127466e+00,2.623456790123456644e-02,2.000000000000000111e-01,1.499999999999999944e-01,6.299723160276522460e-01,5.399612373357456363e-01
3.453823402460373115e-01,5.000000000000000000e+00,1.297717916126203686e-01,3.000000000000000000e+00,-8.152334444600511584e-03,3.302274835607195147e-01,5.447267952509042832e-01,-6.756756756756798765e-03,-8.783783783783782884e-02,7.500000000000000000e-01,9.445041941421992160e-01,2.000000000000000000e+00,9.319727891156462940e-01,1.500000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.821156932266292383e+00,2.314814814814815987e-03,3.499999999999999778e-01,1.499999999999999944e-01,6.300813707352909132e-01,4.908738521234051744e-01
3.355795851349620551e-01,5.000000000000000000e+00,1.589842802916763276e-01,3.000000000000000000e+00,-7.119961423501955898e-03,-4.121487132514379814e-01,-6.694779712191321064e-01,1.351351351351350871e-01,-1.554054054054053724e-01,7.500000000000000000e-01,9.303124583699453609e-01,2.000000000000000000e+00,9.387755102040816757e-01,1.500000000000000000e+01,8.000000000000000000e+00,1.100000000000000000e+01,1.827587575230095629e+00,3.858024691358026212e-03,4.749999999999999778e-01,4.000000000000000222e-01,6.149807841532466401e-01,3.926990816987241395e-01
3.453583197692809970e-01,5.000000000000000000e+00,1.387100260996968759e-01,3.000000000000000000e+00,5.483755234614479807e-02,7.502511026475222611e-01,3.510409444545925517e-02,-1.216216216216216006e-01,2.027027027027017425e-02,1.000000000000000000e+00,9.884517966949033507e-01,2.000000000000000000e+00,9.591836734693877098e-01,7.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.843901576856739943e+00,1.527141468832430866e-03,7.249999999999999778e-01,1.749999999999999889e-01,6.051850352169459990e-01,5.645049299419159228e-01
3.337877853612978285e-01,6.000000000000000000e+00,2.190438197821778787e-01,3.000000000000000000e+00,7.704301446280038086e-04,3.236607858426516771e-01,6.077544411409789848e-01,-4.054054054054053724e-01,-8.243243243243243423e-01,7.500000000000000000e-01,8.404788756556978990e-01,3.000000000000000000e+00,9.251700680272109123e-01,1.800000000000000000e+01,1.000000000000000000e+01,1.700000000000000000e+01,1.804791676788996213e+00,2.057613168724280878e-03,2.250000000000000056e-01,2.750000000000000222e-01,7.649698203845619604e-01,3.436116964863836221e-01
3.271349425244828857e-01,5.000000000000000000e+00,1.468051912602109377e-01,3.000000000000000000e+00,2.941759226063360433e-02,-1.836152432129526391e-01,-4.410556578843252140e-01,1.351351351351350871e-01,3.513513513513513153e-01,7.500000000000000000e-01,9.437716374282054677e-01,2.000000000000000000e+00,9.455782312925170574e-01,8.000000000000000000e+00,1.000000000000000000e+01,1.300000000000000000e+01,1.822280646383741320e+00,6.172839506172840898e-03,6.750000000000000444e-01,1.499999999999999944e-01,6.124910121372902916e-01,4.663301595172348879e-01
5.013702844736777076e-01,6.000000000000000000e+00,2.263184174469337062e-01,3.000000000000000000e+00,1.547657887132733792e-02,-4.487671482824702185e-01,-2.238777792834799052e-01,2.364864864864864025e-01,1.081081081081081141e-01,5.999999999999999778e-01,7.932605003807484678e-01,4.000000000000000000e+00,9.319727891156462940e-01,7.000000000000000000e+00,1.300000000000000000e+01,1.500000000000000000e+01,1.773154737132849768e+00,1.625049544193420820e-02,3.250000000000000111e-01,1.749999999999999889e-01,7.611150244465397785e-01,2.699806186678728182e-01
3.226874173421472314e-01,5.000000000000000000e+00,1.161335008606034502e-01,3.000000000000000000e+00,2.175233248098866132e-02,-2.731861593827101808e-01,-5.317161928577804897e-01,2.432432432432432012e-01,-1.418918918918918859e-01,7.500000000000000000e-01,9.689495342415775925e-01,2.000000000000000000e+00,9.387755102040816757e-01,1.300000000000000000e+01,1.000000000000000000e+01,1.100000000000000000e+01,1.878679445025598582e+00,9.773662551440329832e-03,4.249999999999999889e-01,2.250000000000000056e-01,6.455542593192961087e-01,4.908738521234051744e-01
2.406225627355360608e-01,5.000000000000000000e+00,1.501452136590026853e-01,3.000000000000000000e+00,4.339878702906538321e-02,1.549623507912640807e-01,4.420843581272950740e-01,1.891891891891892552e-01,-6.081081081081085582e-02,7.500000000000000000e-01,9.583408934633161902e-01,2.000000000000000000e+00,9.183673469387755306e-01,1.500000000000000000e+01,8.000000000000000000e+00,1.600000000000000000e+01,1.787737294379511344e+00,5.144032921810700459e-03,5.749999999999999556e-01,2.000000000000000111e-01,6.375252500163439695e-01,4.172427743048944260e-01
3.596482443645534488e-01,5.000000000000000000e+00,1.302002926591563914e-01,3.000000000000000000e+00,-7.033679598453540342e-03,3.999191188810358177e-01,6.742423233217524903e-01,2.027027027027017425e-02,6.081081081081074480e-02,7.500000000000000000e-01,9.759786318711448638e-01,2.000000000000000000e+00,9.523809523809523281e-01,9.000000000000000000e+00,7.000000000000000000e+00,1.400000000000000000e+01,1.870820607020548199e+00,1.774691358024691260e-02,1.749999999999999889e-01,2.750000000000000222e-01,4.981743120239557898e-01,5.890486225480862092e-01
3.132310056553277433e-01,5.000000000000000000e+00,8.515571523653786556e-02,3.000000000000000000e+00,1.958854302366826172e-02,-4.397218919849014140e-01,-6.739533988548215282e-01,1.486486486486486847e-01,3.108108108108107448e-01,1.000000000000000000e+00,1.038786972685707299e+00,2.000000000000000000e+00,9.455782312925170574e-01,9.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.846823034729631718e+00,2.082465639316950865e-03,2.250000000000000056e-01,1.499999999999999944e-01,5.899385264959522424e-01,5.645049299419159228e-01
4.208668297322403773e-01,5.000000000000000000e+00,1.673736651353873728e-01,3.000000000000000000e+00,1.478070474336347709e-02,4.807146823751953235e-01,2.690019847730718006e-01,5.405405405405394603e-02,1.824324324324324564e-01,7.500000000000000000e-01,8.808795449551027890e-01,3.000000000000000000e+00,9.523809523809523281e-01,2.000000000000000000e+01,1.200000000000000000e+01,1.800000000000000000e+01,1.832853264945051519e+00,8.230452674897120041e-03,4.749999999999999778e-01,2.500000000000000000e-01,7.151298247939091857e-01,3.436116964863836221e-01
3.350445799385439738e-01,5.000000000000000000e+00,1.315048852305232274e-01,3.000000000000000000e+00,9.324878514779469038e-03,-7.987268793853652404e-02,-3.492250383638977329e-01,2.702702702702701743e-01,2.567567567567567988e-01,1.000000000000000000e+00,9.774801899362889346e-01,2.000000000000000000e+00,9.591836734693877098e-01,1.100000000000000000e+01,1.100000000000000000e+01,1.400000000000000000e+01,1.864268676190975249e+00,8.329862557267804328e-04,4.249999999999999889e-01,1.499999999999999944e-01,6.415249674445194783e-01,5.399612373357456363e-01
3.490847968975870907e-01,1.000000000000000000e+01,1.668480581859910217e-01,3.000000000000000000e+00,1.421926774277968569e-02,-5.479247312613755305e-02,2.039113894045916364e-01,-8.783783783783782884e-02,-2.027027027027028527e-02,7.500000000000000000e-01,8.714072471967685418e-01,3.000000000000000000e+00,9.455782312925170574e-01,1.400000000000000000e+01,9.000000000000000000e+00,1.200000000000000000e+01,1.794723362157252922e+00,1.234567901234567833e-02,4.749999999999999778e-01,3.250000000000000111e-01,7.432309765368916299e-01,3.681553890925538530e-01
3.518552825738671119e-01,5.000000000000000000e+00,1.820399300763235473e-01,3.000000000000000000e+00,1.363894237720633847e-02,3.702130804924295138e-01,-3.709875844402973355e-01,9.459459459459451658e-02,2.027027027027017425e-02,7.500000000000000000e-01,8.932565523352119508e-01,2.000000000000000000e+00,9.387755102040816757e-01,1.900000000000000000e+01,9.000000000000000000e+00,1.500000000000000000e+01,1.802766079878970196e+00,2.829218106995885773e-03,2.750000000000000222e-01,4.500000000000000111e-01,7.227324365277930651e-01,4.417864669110646569e-01
3.759122083493763866e-01,1.100000000000000000e+01,2.068654940361012162e-01,3.000000000000000000e+00,-4.657397630081181600e-02,3.143652096319522471e-01,5.949362907884094831e-01,1.824324324324324564e-01,2.972972972972973693e-01,4.285714285714285476e-01,8.270831613573575991e-01,5.000000000000000000e+00,9.183673469387755306e-01,2.200000000000000000e+01,1.000000000000000000e+01,1.100000000000000000e+01,1.786680644435535648e+00,2.267573696145124343e-03,4.249999999999999889e-01,4.500000000000000111e-01,7.924675614343750230e-01,2.945243112740431046e-01
4.514501313869349053e-01,5.000000000000000000e+00,1.737662399371158184e-01,3.000000000000000000e+00,2.281748335881330844e-02,1.757532620217250319e-02,6.426183518245096593e-01,-6.756756756756754356e-02,-1.351351351351350871e-01,7.500000000000000000e-01,9.068582567157574825e-01,2.000000000000000000e+00,9.115646258503401489e-01,1.400000000000000000e+01,1.000000000000000000e+01,1.200000000000000000e+01,1.773333776776980564e+00,4.372427983539095564e-03,5.000000000000000000e-01,1.499999999999999944e-01,7.210807889351131816e-01,4.663301595172348879e-01
2.058415586215897319e-01,4.000000000000000000e+00,1.569663398450703573e-01,3.000000000000000000e+00,-5.164883951842114823e-02,4.113652525825504114e-01,-4.368235943132787735e-01,3.918918918918918859e-01,1.418918918918918859e-01,6.666666666666666297e-01,1.015226385514299334e+00,2.000000000000000000e+00,9.251700680272109123e-01,6.000000000000000000e+00,9.000000000000000000e+00,1.700000000000000000e+01,1.856409838185924865e+00,4.442593363876161730e-03,2.000000000000000111e-01,4.249999999999999889e-01,5.082172457759105422e-01,5.890486225480862092e-01
