Iteration,Average Accuracy
106.0,49.31642
107.0,50.66358
108.0,53.43298
109.0,50.34344
110.0,58.19806
111.0,50.71697999999999
112.0,49.15933999999999
113.0,47.93464
114.0,48.742659999999994
115.0,51.41389999999999
116.0,51.420199999999994
117.0,51.78247999999999
118.0,53.90442
119.0,56.92792
120.0,47.761939999999996
121.0,49.988960000000006
122.0,49.27446
123.0,49.011199999999995
124.0,50.65288
125.0,52.629059999999996
126.0,50.64518
127.0,48.93618
128.0,55.55359999999999
129.0,49.196839999999995
130.0,51.395179999999996
131.0,49.76144
132.0,49.0278
133.0,52.10336
134.0,48.61372
135.0,47.96598
136.0,50.87502
137.0,47.73904
138.0,49.611839999999994
139.0,47.99752
140.0,51.55659999999999
141.0,51.066159999999996
142.0,53.27166
143.0,49.59275999999999
144.0,47.78458
145.0,49.92178
146.0,47.80578
147.0,48.126599999999996
148.0,54.51072
149.0,46.19594
150.0,54.68258
151.0,50.492940000000004
152.0,49.10368
153.0,49.7356
154.0,49.4025
155.0,52.11698
156.0,50.51274
157.0,48.521879999999996
158.0,48.746559999999995
159.0,51.3351
160.0,51.55064
161.0,47.0734
162.0,49.8623
163.0,50.788819999999994
164.0,50.25126
165.0,54.1301
166.0,49.35722
167.0,50.637539999999994
168.0,51.14212
169.0,51.08146
170.0,49.22183999999999
171.0,51.970459999999996
172.0,49.501419999999996
173.0,53.81918
174.0,46.27718
175.0,48.833
176.0,48.0584
177.0,54.12722
178.0,50.7947
179.0,50.24106
180.0,47.916399999999996
181.0,49.47183999999999
182.0,53.03698
183.0,45.24972
184.0,53.17435999999999
185.0,48.105219999999996
186.0,49.59157999999999
187.0,52.437619999999995
188.0,46.94402
189.0,50.46716000000001
190.0,49.285599999999995
191.0,50.83288
192.0,49.936699999999995
193.0,50.8062
194.0,50.83572
195.0,51.25788000000001
196.0,49.138400000000004
197.0,45.753339999999994
198.0,49.14674
199.0,48.0194
200.0,50.32532
201.0,50.06642
202.0,48.59046000000001
203.0,50.825919999999996
204.0,46.17716
205.0,51.37128
206.0,48.99608
207.0,51.92486
208.0,52.6301
209.0,46.87944
210.0,50.44845999999999
211.0,46.63376
212.0,51.553599999999996
213.0,53.239020000000004
214.0,50.06592
215.0,49.41206
216.0,47.29636
217.0,52.32638
218.0,57.92132
219.0,51.06888
220.0,50.64131999999999
221.0,55.7654
222.0,53.3854
223.0,50.20376
224.0,46.37102
225.0,50.534699999999994
226.0,47.453720000000004
227.0,48.964740000000006
228.0,47.1443
229.0,51.667840000000005
230.0,53.11322
231.0,52.26882
232.0,48.406600000000005
233.0,48.06152
234.0,48.259539999999994
235.0,47.33218
236.0,48.72138
237.0,47.992059999999995
238.0,49.66609999999999
239.0,47.76056
240.0,48.30522
241.0,50.23610000000001
242.0,48.378699999999995
243.0,48.98516
244.0,52.42486
245.0,55.3826
246.0,50.22408
247.0,50.80696
248.0,47.72939999999999
249.0,47.61579999999999
250.0,47.03026000000001
251.0,47.38264
252.0,53.96384
253.0,48.71582
254.0,52.237379999999995
255.0,49.12826
256.0,47.94478000000001
257.0,45.78301999999999
258.0,48.54222
259.0,50.281220000000005
260.0,53.95926
261.0,45.22398
262.0,51.2113
263.0,53.554379999999995
264.0,51.62488
265.0,52.979240000000004
266.0,49.447599999999994
267.0,54.007839999999995
268.0,48.0043
269.0,49.927839999999996
270.0,51.15098
271.0,51.532019999999996
272.0,46.28088
273.0,47.069559999999996
274.0,51.12678
275.0,47.6535
276.0,50.42736
277.0,49.00122
278.0,49.48972
279.0,49.4463
280.0,51.30818
281.0,49.365700000000004
282.0,49.390339999999995
283.0,50.4543
284.0,46.06614
285.0,46.11058
286.0,50.21152
287.0,47.40432
288.0,48.6
289.0,46.404619999999994
290.0,49.294779999999996
291.0,48.83628
292.0,56.0876
293.0,53.04812
294.0,49.95406
295.0,50.309979999999996
296.0,50.0645
297.0,55.91668
298.0,51.165960000000005
299.0,49.820159999999994
300.0,47.23646
301.0,51.912380000000006
302.0,48.63828
303.0,49.0443
304.0,50.57652
305.0,51.9086
306.0,50.2042
307.0,50.98254
308.0,54.584179999999996
309.0,51.02572
310.0,51.2603
311.0,55.45116
312.0,47.257600000000004
313.0,49.10349999999999
314.0,47.31716
315.0,54.156580000000005
316.0,48.46489999999999
317.0,47.14264
318.0,51.42286
319.0,49.94031999999999
320.0,51.59898
321.0,47.987739999999995
322.0,49.06464
323.0,48.06968
324.0,52.787240000000004
325.0,49.88918
326.0,47.9957
327.0,53.89568
328.0,46.25752
329.0,47.90994
330.0,50.9273
331.0,48.65852
332.0,51.8264
333.0,48.760760000000005
334.0,50.507380000000005
335.0,50.251400000000004
336.0,47.666880000000006
337.0,46.13764
338.0,51.124539999999996
339.0,46.976279999999996
340.0,46.734019999999994
341.0,45.5365
342.0,46.1003
343.0,49.811699999999995
344.0,48.70988
345.0,47.036100000000005
346.0,48.958839999999995
347.0,49.45614
348.0,50.094199999999994
349.0,53.10914
350.0,48.39242
351.0,46.28868
352.0,48.10346
353.0,50.88732
354.0,47.52696000000001
355.0,48.858
356.0,45.59486
357.0,50.008100000000006
358.0,51.55332
359.0,49.7401
360.0,53.81396
361.0,49.82286
362.0,52.23308
363.0,50.16972
364.0,49.05132
365.0,45.292959999999994
366.0,48.943540000000006
367.0,53.68674000000001
368.0,49.2503
369.0,48.35672
370.0,49.68207999999999
371.0,53.77536
372.0,52.09478
373.0,52.68994
374.0,54.065740000000005
375.0,50.290319999999994
376.0,48.05452
377.0,50.20964
378.0,54.19686
379.0,49.371660000000006
380.0,48.254580000000004
381.0,48.9918
382.0,51.84154
383.0,49.77146
384.0,48.78631999999999
385.0,50.56888000000001
386.0,49.69436
387.0,53.29618
388.0,47.68186
389.0,49.8841
390.0,50.927080000000004
391.0,51.11136
392.0,52.8708
393.0,46.28997999999999
394.0,48.49661999999999
395.0,50.671620000000004
396.0,47.860679999999995
397.0,48.70976
398.0,53.72296
399.0,50.190599999999996
400.0,49.238279999999996
401.0,46.16594
402.0,52.586980000000004
403.0,55.67336
404.0,46.68861999999999
405.0,52.62468
406.0,47.71382
407.0,48.77510000000001
408.0,51.68868
409.0,50.7413
410.0,48.69222
411.0,49.979519999999994
412.0,48.6641
413.0,50.15951999999999
414.0,49.1354
415.0,46.594260000000006
416.0,52.74918
417.0,46.8229
418.0,48.86108
419.0,49.53216
420.0,51.758219999999994
421.0,48.67192
422.0,48.99832
423.0,51.38402000000001
424.0,48.461760000000005
425.0,51.28078
426.0,49.36766
427.0,48.51864
428.0,50.982639999999996
429.0,48.637699999999995
430.0,46.917539999999995
431.0,49.55404
432.0,47.04342
433.0,47.17814
434.0,50.052
435.0,52.36886
436.0,51.54914
437.0,48.55854
438.0,54.68342
439.0,49.97279999999999
440.0,47.599019999999996
441.0,50.23878
442.0,49.23206
443.0,47.8736
444.0,54.55728
445.0,48.85198
446.0,46.965379999999996
447.0,50.78226
448.0,50.08387999999999
449.0,53.98566
450.0,53.06782
451.0,50.34866
452.0,47.500440000000005
453.0,52.332899999999995
454.0,52.33046
455.0,47.93734
456.0,46.84484
457.0,51.41786
458.0,53.5684
459.0,48.281299999999995
460.0,50.0321
461.0,47.72772
462.0,51.53642
463.0,52.329420000000006
464.0,47.831619999999994
465.0,52.5681
466.0,51.58928
467.0,49.403020000000005
468.0,51.422579999999996
469.0,50.004239999999996
470.0,49.3137
471.0,46.56589999999999
472.0,49.27674
473.0,54.16118
474.0,50.088660000000004
475.0,48.20406
476.0,45.9414
477.0,49.02067999999999
478.0,44.229440000000004
479.0,49.94010000000001
480.0,52.68956
481.0,52.86842
482.0,48.2729
483.0,48.62542
484.0,53.452
485.0,49.20948
486.0,48.29694
487.0,50.02834
488.0,49.3746
489.0,47.44108
490.0,51.33431999999999
491.0,48.2539
492.0,48.5296
493.0,45.923100000000005
494.0,48.183519999999994
495.0,49.63312
496.0,47.803020000000004
497.0,48.05566
498.0,56.319199999999995
499.0,46.416039999999995
500.0,51.699479999999994
501.0,55.321400000000004
502.0,50.454620000000006
503.0,49.68207999999999
504.0,52.750620000000005
505.0,51.892320000000005
506.0,47.731559999999995
507.0,49.009
508.0,52.56622
509.0,52.330059999999996
510.0,46.32459999999999
511.0,50.59754
512.0,48.43756
513.0,50.15794
514.0,46.69154
515.0,49.08568
516.0,52.486819999999994
517.0,49.08218
518.0,49.68088
519.0,52.215300000000006
520.0,50.80652
521.0,49.31102
522.0,48.90328
523.0,48.08954
524.0,54.024860000000004
525.0,49.16256
526.0,47.921899999999994
527.0,47.5414
528.0,51.95322
529.0,51.17452
530.0,50.60322
531.0,51.15922
532.0,52.11446000000001
533.0,52.462579999999996
534.0,51.045399999999994
535.0,54.3617
536.0,51.75826
537.0,50.60103999999999
538.0,47.7975
539.0,49.290299999999995
540.0,50.684020000000004
541.0,46.8054
542.0,52.79447999999999
543.0,53.80556
544.0,50.40548
545.0,49.3405
546.0,47.39896
547.0,48.63934
548.0,53.081300000000006
549.0,49.22635999999999
550.0,51.682
551.0,47.10272
552.0,48.846779999999995
553.0,48.405199999999994
554.0,48.11504
555.0,55.53964
556.0,50.291259999999994
557.0,51.82586
558.0,51.264739999999996
559.0,51.24684
560.0,49.074839999999995
561.0,52.951319999999996
562.0,51.15828
563.0,47.96751999999999
564.0,50.3096
565.0,50.886199999999995
566.0,49.3868
567.0,47.345819999999996
568.0,49.1506
569.0,49.69140000000001
570.0,51.196160000000006
571.0,49.989819999999995
572.0,48.34016
573.0,51.47878
574.0,52.82956
575.0,49.108520000000006
576.0,52.314479999999996
577.0,46.67478
578.0,47.611760000000004
579.0,50.43974
580.0,47.55806
581.0,49.36726
582.0,52.865199999999994
583.0,49.699760000000005
584.0,45.60912
585.0,51.4849
586.0,48.85144
587.0,48.37064
588.0,47.90542
589.0,51.77845999999999
590.0,51.95918
591.0,52.66682
592.0,50.25728
593.0,48.3835
594.0,48.724239999999995
595.0,45.77344
596.0,50.01714
597.0,50.65718
598.0,50.94556
599.0,49.6719
600.0,50.441919999999996
601.0,47.910019999999996
602.0,51.541419999999995
603.0,48.21666
604.0,49.44806
605.0,52.98194
606.0,46.86516
607.0,51.66934
608.0,46.11872
609.0,51.55817999999999
610.0,52.39282
611.0,49.360020000000006
612.0,52.97165999999999
613.0,57.07508
614.0,48.76722
615.0,53.72874
616.0,52.58012
617.0,56.035979999999995
618.0,52.857020000000006
619.0,50.61704
620.0,45.94386
621.0,47.89638
622.0,48.111779999999996
623.0,46.54504
624.0,46.00708
625.0,50.7131
626.0,53.10994
627.0,51.52732
628.0,52.727160000000005
629.0,47.0605
630.0,46.04165999999999
631.0,57.50802
632.0,45.93294
633.0,50.588519999999995
634.0,47.263059999999996
635.0,49.41712
636.0,49.29447999999999
637.0,49.128800000000005
638.0,50.17064
639.0,60.19034
640.0,49.22111999999999
641.0,48.98966
642.0,49.77988
643.0,47.29467999999999
644.0,45.57542
645.0,50.22044
646.0,51.41629999999999
647.0,51.28564
648.0,48.07996
649.0,55.90754
650.0,46.17343999999999
651.0,51.547419999999995
652.0,52.73125999999999
653.0,49.90852
654.0,48.815659999999994
655.0,48.82435999999999
656.0,48.956300000000006
657.0,50.28488
658.0,46.355940000000004
659.0,49.54716
660.0,50.88895999999999
661.0,49.26812000000001
662.0,50.176159999999996
663.0,47.42798
664.0,51.6886
665.0,48.40034
666.0,53.352320000000006
667.0,45.6971
668.0,49.87786
669.0,48.125119999999995
670.0,54.616600000000005
671.0,49.12044
672.0,49.97698
673.0,49.06576
674.0,51.33828
675.0,51.05016
676.0,48.78260000000001
677.0,44.098279999999995
678.0,49.788399999999996
679.0,51.58425999999999
680.0,45.8301
681.0,49.23498
682.0,49.99811999999999
683.0,49.225
684.0,50.52032
685.0,48.448479999999996
686.0,49.8595
687.0,50.60968
688.0,48.31296
689.0,52.42122
690.0,46.18732
691.0,50.88084
692.0,50.25617999999999
693.0,48.57972
694.0,53.082800000000006
695.0,49.859919999999995
696.0,48.00248
697.0,48.61686
698.0,54.50548
699.0,49.6165
700.0,46.90692
701.0,49.28864
702.0,53.141040000000004
703.0,48.442519999999995
704.0,47.99763999999999
705.0,47.47006
706.0,47.75772
707.0,50.471959999999996
708.0,49.23922
709.0,48.918119999999995
710.0,51.4096
711.0,49.29816
712.0,49.316900000000004
713.0,53.01467999999999
714.0,50.7901
715.0,46.741279999999996
716.0,44.63145999999999
717.0,52.28612
718.0,48.71062
719.0,48.871919999999996
720.0,51.030759999999994
721.0,46.9287
722.0,51.728139999999996
723.0,56.252660000000006
724.0,51.64496
725.0,52.24616
726.0,50.82332
727.0,49.28181999999999
728.0,48.196160000000006
729.0,47.83576
730.0,54.057739999999995
731.0,54.30972
732.0,52.58275999999999
733.0,53.22998
734.0,51.10735999999999
735.0,44.66224
736.0,52.218199999999996
737.0,46.408939999999994
738.0,51.100339999999996
739.0,47.53408
740.0,49.6806
741.0,50.03602
742.0,52.7258
743.0,48.91017999999999
744.0,50.276180000000004
745.0,48.61018
746.0,55.811840000000004
747.0,52.22914
748.0,48.532399999999996
749.0,47.99262
750.0,50.758300000000006
751.0,48.76803999999999
752.0,50.79686
753.0,51.961580000000005
754.0,52.51954
755.0,53.007760000000005
756.0,54.105959999999996
757.0,47.37424
758.0,47.64128
759.0,48.350880000000004
760.0,48.90922
761.0,46.73947999999999
762.0,43.93866
763.0,51.418279999999996
764.0,44.165600000000005
765.0,55.47836
766.0,48.22075999999999
767.0,50.74756
768.0,48.59174
769.0,48.15187999999999
770.0,52.73460000000001
771.0,46.613099999999996
772.0,48.86748
773.0,55.87928
774.0,51.33128
775.0,50.16910000000001
776.0,46.13062
777.0,51.9335
778.0,49.136739999999996
779.0,51.1185
780.0,48.83652
781.0,48.84323999999999
782.0,49.370580000000004
783.0,48.356919999999995
784.0,51.20456
785.0,49.72714
786.0,48.474380000000004
787.0,52.44318
788.0,52.706
789.0,50.739979999999996
790.0,49.16596
791.0,49.969840000000005
792.0,48.419979999999995
793.0,47.605019999999996
794.0,49.8672
795.0,48.59614
796.0,50.45253999999999
797.0,49.77246
798.0,54.23767999999999
799.0,50.795739999999995
800.0,48.7945
801.0,50.525560000000006
802.0,49.76676
803.0,51.08478
804.0,47.447799999999994
805.0,48.62332
806.0,52.73976
807.0,53.80478
808.0,50.12353999999999
809.0,53.1693
810.0,48.601240000000004
811.0,53.749759999999995
812.0,49.111399999999996
813.0,49.67348
814.0,52.62931999999999
815.0,50.596199999999996
816.0,54.289699999999996
817.0,51.94137999999999
818.0,52.705600000000004
819.0,50.03847999999999
820.0,49.18214
821.0,49.44134
822.0,50.08866
823.0,50.33154
824.0,49.797520000000006
825.0,46.71434
826.0,49.06034
827.0,52.10962
828.0,50.51642
829.0,47.67286
830.0,52.0146
831.0,48.75172
832.0,54.994159999999994
833.0,52.75046
834.0,53.95542
835.0,45.85886
836.0,49.508700000000005
837.0,47.75542
838.0,49.50848
839.0,49.01338
840.0,48.59322
841.0,48.237379999999995
842.0,48.72860000000001
843.0,46.32058
844.0,49.7742
845.0,48.445739999999994
846.0,47.07778
847.0,50.53276000000001
848.0,51.1495
849.0,52.957319999999996
850.0,52.14564
851.0,48.732240000000004
852.0,53.53624000000001
853.0,52.494260000000004
854.0,49.03118
855.0,45.01994
856.0,49.608959999999996
857.0,54.53838
858.0,50.414199999999994
859.0,45.503159999999994
860.0,51.038880000000006
861.0,52.05638
862.0,49.59672
863.0,49.88894
864.0,47.691399999999994
865.0,53.42156
866.0,48.46526
867.0,51.3825
868.0,56.73767999999999
869.0,49.08656
870.0,53.9388
871.0,52.91238
872.0,53.035959999999996
873.0,46.96176
874.0,51.44706
875.0,52.29173999999999
876.0,48.561260000000004
877.0,51.15564
878.0,51.13676
879.0,55.00408
880.0,51.219539999999995
881.0,48.38874
882.0,53.690479999999994
883.0,52.7637
884.0,52.57954
885.0,49.38328
886.0,50.88888
887.0,48.168020000000006
888.0,49.32976
889.0,46.565239999999996
890.0,51.613440000000004
891.0,51.53524
892.0,50.315940000000005
893.0,50.6277
894.0,48.88625999999999
895.0,50.859339999999996
896.0,49.80892
897.0,48.212300000000006
898.0,48.21392
899.0,50.668519999999994
900.0,46.72244
901.0,50.042339999999996
902.0,51.617059999999995
903.0,50.07174
904.0,48.70334
905.0,46.30704
906.0,48.54206
907.0,48.13914
908.0,47.0757
909.0,46.14456
910.0,50.00732
911.0,56.402899999999995
912.0,49.68924
913.0,47.55503999999999
914.0,49.534060000000004
915.0,48.61322
916.0,52.46294
917.0,45.73872
918.0,47.46852
919.0,49.62172
920.0,46.917139999999996
921.0,46.30523999999999
922.0,48.719199999999994
923.0,50.67916
924.0,46.291740000000004
925.0,50.24518
926.0,50.44716
927.0,51.30406
928.0,53.7925
929.0,48.5847
930.0,49.3127
931.0,51.790820000000004
932.0,45.629819999999995
933.0,45.14996
934.0,52.25672
935.0,50.06588000000001
936.0,50.50824000000001
937.0,51.68322
938.0,49.47906
939.0,52.74068
940.0,49.7014
941.0,54.86922
942.0,53.04124
943.0,50.49606
944.0,49.12522
945.0,48.0919
946.0,50.5521
947.0,52.21651999999999
948.0,49.73372
949.0,53.04874
950.0,50.959
951.0,52.27246
952.0,49.4814
953.0,51.674960000000006
954.0,52.172540000000005
955.0,50.7648
956.0,53.201
957.0,50.5115
958.0,49.26288
959.0,51.74496
960.0,45.745259999999995
961.0,48.64942
962.0,47.3251
963.0,52.53396000000001
964.0,48.80764
965.0,55.254
966.0,50.73442
967.0,50.92856
968.0,48.96590000000001
969.0,49.74572
970.0,53.111979999999996
971.0,50.87712
972.0,46.71098
973.0,52.39986
974.0,48.677339999999994
975.0,50.95132
976.0,48.94124
977.0,51.636300000000006
978.0,50.4984
979.0,49.92864
980.0,48.22486
981.0,50.50286
982.0,49.885220000000004
983.0,48.08718000000001
984.0,47.091339999999995
985.0,48.06446
986.0,48.812239999999996
987.0,54.42528
988.0,46.63324000000001
989.0,52.87386
990.0,50.905800000000006
991.0,51.64064
992.0,49.146
993.0,49.578160000000004
994.0,50.44522
995.0,48.94578
996.0,53.3931
997.0,48.6405
998.0,52.32042
999.0,50.87878
