-0.0265217	-0.0285621	0.0208217	-0.00158998	-8.81774e-05	-0.000647765
-0.0265383	0.100774	0.070152	-0.00217611	-0.000288892	-0.000647765
-0.0265528	0.0106821	0.0748244	-0.0017075	-0.000173416	-0.000647765
-0.0265381	0.0665404	0.0592768	-0.00207739	-9.3369e-05	-0.000647765
-0.0265532	0.0364795	0.0556731	-0.00144038	-2.02609e-06	-0.000647765
-0.0217143	0.0471391	0.0365418	-0.00179202	-0.000338638	-0.000647765
-0.0329489	0.0647154	0.0633603	-0.00148769	-7.29488e-05	-0.000647765
-0.0265393	0.0277124	0.0522278	-0.0019934	-0.000231455	-0.000586764
-0.0265213	0.100224	0.0713921	-0.00198181	-0.000548079	-0.000647765
-0.0265213	-0.00367926	0.0466113	-0.00134251	-0.000548079	-0.000647765
-0.0265213	0.0830081	0.0517734	-0.00141316	-0.000548079	-0.000647766
-0.0265213	0.00883238	0.0303342	-0.000669969	-0.000548079	-0.000647766
-0.0264896	0.0811161	0.0282978	-0.000871388	-0.000106198	-0.000158324
-0.0244497	0.00311951	0.0283007	-0.00017753	-8.26017e-05	-0.000213722
-0.0122635	0.0974094	0.0406548	-0.000806965	-4.89928e-05	-0.000208483
-0.0163904	0.0236115	0.0323296	-0.00057993	0.000125052	-8.99544e-05
-0.00759973	0.0570721	0.0256816	-0.00100685	6.9248e-05	-0.000208483
-0.00785974	0.0682836	0.0256049	-8.56464e-05	5.32265e-05	-0.000208483
0.00229316	0.0166486	-0.000586836	-0.000523427	0.000125052	-0.000208483
0.00253918	0.111459	0.013234	-0.000354597	0.000125052	-0.000208483
-4.94138e-05	0.0013849	-0.00791527	-5.11052e-06	0.000125052	-0.000208483
-0.00756108	0.117663	0.0368075	-0.000844407	0.000125052	-0.000208483
-0.00270734	0.0148778	-0.0219199	0.000445388	-0.000124948	-0.000208483
-0.0158374	0.0631817	0.00267606	-0.000502364	0.000125052	-0.000112559
-0.0020515	0.0685705	0.0187416	-0.000388674	5.46427e-05	-2.32937e-05
-0.00105372	0.0181916	0.00431278	9.52129e-05	0.000125052	-2.32937e-05
